mode,date,tap,loc,count
bus,20160809,off,2298,648
bus,20160809,off,2779,210
bus,20160809,off,2293,41
bus,20160809,off,2257,1453
bus,20160809,off,2291,275
bus,20160809,off,2290,2129
bus,20160809,off,2297,213
bus,20160809,off,2296,232
bus,20160809,off,2295,232
bus,20160809,off,2294,71
bus,20160809,off,2190,1272
bus,20160809,off,2191,303
bus,20160809,off,2192,695
bus,20160809,off,2193,1166
bus,20160809,off,2194,3584
bus,20160809,off,2161,984
bus,20160809,off,2196,1544
bus,20160809,off,2197,546
bus,20160809,off,2198,294
bus,20160809,off,2199,903
bus,20160809,off,2560,7122
bus,20160809,off,2200,8204
bus,20160809,off,2050,11187
bus,20160809,off,2128,419
bus,20160809,off,2204,5550
bus,20160809,off,2205,503
bus,20160809,off,2057,580
bus,20160809,off,2207,1773
bus,20160809,off,2208,1052
bus,20160809,off,2209,739
bus,20160809,off,2565,1352
bus,20160809,off,2564,1079
bus,20160809,off,2567,1380
bus,20160809,off,2566,1597
bus,20160809,off,2118,2298
bus,20160809,off,2119,225
bus,20160809,off,2263,1245
bus,20160809,off,2110,1245
bus,20160809,off,2111,3264
bus,20160809,off,2112,5672
bus,20160809,off,2113,12660
bus,20160809,off,2114,2120
bus,20160809,off,2115,1378
bus,20160809,off,2116,1565
bus,20160809,off,2117,1622
bus,20160809,off,2330,887
bus,20160809,off,2773,164
bus,20160809,off,2264,421
bus,20160809,off,2752,56
bus,20160809,off,2122,5438
bus,20160809,off,2229,1048
bus,20160809,off,2334,131
bus,20160809,off,2335,404
bus,20160809,off,2213,835
bus,20160809,off,2212,1229
bus,20160809,off,2211,2207
bus,20160809,off,2210,2058
bus,20160809,off,2217,3106
bus,20160809,off,2216,4364
bus,20160809,off,2214,843
bus,20160809,off,2158,790
bus,20160809,off,2219,783
bus,20160809,off,2218,268
bus,20160809,off,2265,263
bus,20160809,off,2220,7462
bus,20160809,off,2150,23400
bus,20160809,off,2024,3106
bus,20160809,off,2025,1496
bus,20160809,off,2026,11639
bus,20160809,off,2027,2163
bus,20160809,off,2020,4414
bus,20160809,off,2021,6343
bus,20160809,off,2022,20854
bus,20160809,off,2023,1512
bus,20160809,off,2103,1842
bus,20160809,off,2102,519
bus,20160809,off,2101,2063
bus,20160809,off,2100,7140
bus,20160809,off,2028,694
bus,20160809,off,2029,2078
bus,20160809,off,2105,85
bus,20160809,off,2104,85
bus,20160809,off,2232,1806
bus,20160809,off,2750,4389
bus,20160809,off,2151,3440
bus,20160809,off,2234,2151
bus,20160809,off,2519,1132
bus,20160809,off,2570,926
bus,20160809,off,2528,1089
bus,20160809,off,2758,71
bus,20160809,off,2136,1624
bus,20160809,off,2137,1852
bus,20160809,off,2134,6112
bus,20160809,off,2135,5610
bus,20160809,off,2132,855
bus,20160809,off,2133,1327
bus,20160809,off,2130,329
bus,20160809,off,2131,2955
bus,20160809,off,2226,466
bus,20160809,off,2227,269
bus,20160809,off,2224,846
bus,20160809,off,2225,197
bus,20160809,off,2222,968
bus,20160809,off,2223,574
bus,20160809,off,2138,1968
bus,20160809,off,2221,1518
bus,20160809,off,2037,7280
bus,20160809,off,2036,3193
bus,20160809,off,2035,14016
bus,20160809,off,2034,5747
bus,20160809,off,2033,12151
bus,20160809,off,2032,8136
bus,20160809,off,2031,25883
bus,20160809,off,2030,2219
bus,20160809,off,2749,455
bus,20160809,off,2506,434
bus,20160809,off,2505,332
bus,20160809,off,2292,840
bus,20160809,off,2251,1063
bus,20160809,off,2039,5154
bus,20160809,off,2038,1731
bus,20160809,off,2756,670
bus,20160809,off,2759,836
bus,20160809,off,2206,1605
bus,20160809,off,2518,1548
bus,20160809,off,2558,333
bus,20160809,off,2250,6865
bus,20160809,off,2530,1675
bus,20160809,off,2780,966
bus,20160809,off,2121,3376
bus,20160809,off,2120,2027
bus,20160809,off,2088,9227
bus,20160809,off,2089,8261
bus,20160809,off,2125,3754
bus,20160809,off,2228,1073
bus,20160809,off,2127,2384
bus,20160809,off,2126,2531
bus,20160809,off,2082,155
bus,20160809,off,2083,42
bus,20160809,off,2080,51
bus,20160809,off,2081,294
bus,20160809,off,2086,2724
bus,20160809,off,2087,2285
bus,20160809,off,2084,547
bus,20160809,off,2085,1278
bus,20160809,off,2000,143210
bus,20160809,off,2007,6134
bus,20160809,off,2533,183
bus,20160809,off,2008,9135
bus,20160809,off,2009,2484
bus,20160809,off,2763,1648
bus,20160809,off,2754,110
bus,20160808,on,2095,4940
bus,20160808,on,2094,480
bus,20160808,on,2097,1956
bus,20160808,on,2096,1355
bus,20160808,on,2090,3703
bus,20160808,on,2093,5037
bus,20160808,on,2092,1185
bus,20160808,on,2099,7550
bus,20160808,on,2323,1786
bus,20160808,on,2322,591
bus,20160808,on,2321,545
bus,20160808,on,2320,1620
bus,20160808,on,2327,255
bus,20160808,on,2326,128
bus,20160808,on,2325,1101
bus,20160808,on,2324,1196
bus,20160808,on,2230,1048
bus,20160808,on,2529,2091
bus,20160808,on,2170,12680
bus,20160808,on,2154,7311
bus,20160808,on,2155,6478
bus,20160808,on,2156,326
bus,20160808,on,2157,61
bus,20160808,on,2019,2166
bus,20160808,on,2018,4405
bus,20160808,on,2152,1403
bus,20160808,on,2153,8947
bus,20160808,on,2015,2902
bus,20160808,on,2745,787
bus,20160808,on,2017,8106
bus,20160808,on,2016,4468
bus,20160808,on,2011,1899
bus,20160808,on,2010,18773
bus,20160808,on,2308,1012
bus,20160808,on,2767,1150
bus,20160808,on,2747,1779
bus,20160808,on,2525,837
bus,20160808,on,2508,742
bus,20160808,on,2262,361
bus,20160808,on,2760,2680
bus,20160808,on,2106,792
bus,20160808,on,2260,1272
bus,20160808,on,2515,651
bus,20160808,on,2748,135
bus,20160808,on,2261,4217
bus,20160808,on,2179,118
bus,20160808,on,2761,2157
bus,20160808,on,2318,946
bus,20160808,on,2319,263
bus,20160808,on,2316,250
bus,20160808,on,2317,711
bus,20160808,on,2315,515
bus,20160808,on,2267,47
bus,20160808,on,2068,3779
bus,20160808,on,2069,1553
bus,20160808,on,2145,6696
bus,20160808,on,2144,2096
bus,20160808,on,-1,11603
bus,20160808,on,2142,2540
bus,20160808,on,2141,3720
bus,20160808,on,2140,839
bus,20160808,on,2060,12513
bus,20160808,on,2061,990
bus,20160808,on,2062,1673
bus,20160808,on,2063,1287
bus,20160808,on,2064,1186
bus,20160808,on,2065,8784
bus,20160808,on,2066,7484
bus,20160808,on,2067,9343
bus,20160808,on,2778,84
bus,20160808,on,2526,1205
bus,20160808,on,2770,7499
bus,20160808,on,2557,113
bus,20160808,on,2774,696
bus,20160808,on,2782,172
bus,20160808,on,2776,331
bus,20160808,on,2777,1669
bus,20160808,on,2766,1311
bus,20160808,on,2768,3590
bus,20160808,on,2231,55
bus,20160808,on,2753,334
bus,20160808,on,2517,576
bus,20160808,on,2785,119
bus,20160808,on,2147,3973
bus,20160808,on,2527,1288
bus,20160808,on,2195,661
bus,20160808,on,2500,5453
bus,20160808,on,2783,123
bus,20160808,on,2146,1359
bus,20160808,on,2300,1539
bus,20160808,on,2303,748
bus,20160808,on,2302,992
bus,20160808,on,2305,898
bus,20160808,on,2304,1158
bus,20160808,on,2307,107
bus,20160808,on,2306,121
bus,20160808,on,2173,791
bus,20160808,on,2079,258
bus,20160808,on,2108,125
bus,20160808,on,2176,4624
bus,20160808,on,2177,982
bus,20160808,on,2174,81
bus,20160808,on,2762,543
bus,20160808,on,2073,864
bus,20160808,on,2072,1756
bus,20160808,on,2071,946
bus,20160808,on,2070,984
bus,20160808,on,2077,3801
bus,20160808,on,2076,1333
bus,20160808,on,2075,2365
bus,20160808,on,2074,2735
bus,20160808,on,2289,1188
bus,20160808,on,2769,359
bus,20160808,on,2283,1060
bus,20160808,on,2259,3188
bus,20160808,on,2559,270
bus,20160808,on,2280,1336
bus,20160808,on,2281,427
bus,20160808,on,2282,505
bus,20160808,on,2258,268
bus,20160808,on,2284,861
bus,20160808,on,2285,1139
bus,20160808,on,2286,156
bus,20160808,on,2287,1401
bus,20160808,on,2257,1694
bus,20160808,on,2203,1840
bus,20160808,on,2765,507
bus,20160808,on,2256,2366
bus,20160808,on,2171,1176
bus,20160808,on,2516,397
bus,20160808,on,2046,4269
bus,20160808,on,2047,4201
bus,20160808,on,2044,1057
bus,20160808,on,2045,1268
bus,20160808,on,2042,7695
bus,20160808,on,2043,510
bus,20160808,on,2040,6129
bus,20160808,on,2041,3039
bus,20160808,on,2107,886
bus,20160808,on,2278,101
bus,20160808,on,2048,559
bus,20160808,on,2049,1369
bus,20160808,on,2168,3188
bus,20160808,on,2166,3028
bus,20160808,on,2165,5277
bus,20160808,on,2164,2331
bus,20160808,on,2167,864
bus,20160808,on,2148,14598
bus,20160808,on,2159,317
bus,20160808,on,2160,3741
bus,20160808,on,2163,633
bus,20160808,on,2162,1214
bus,20160808,on,2143,177
bus,20160808,on,2299,1212
bus,20160808,on,2298,783
bus,20160808,on,2779,225
bus,20160808,on,2293,37
bus,20160808,on,2292,940
bus,20160808,on,2291,303
bus,20160808,on,2290,2283
bus,20160808,on,2297,208
bus,20160808,on,2296,228
bus,20160808,on,2295,259
bus,20160808,on,2294,79
bus,20160808,on,2190,1405
bus,20160808,on,2191,314
bus,20160808,on,2192,784
bus,20160808,on,2193,1036
bus,20160808,on,2194,4103
bus,20160808,on,2161,882
bus,20160808,on,2196,1582
bus,20160808,on,2197,557
bus,20160808,on,2198,402
bus,20160808,on,2199,828
bus,20160808,on,2560,7598
bus,20160808,on,2502,1300
bus,20160808,on,2200,9139
bus,20160808,on,2050,11888
bus,20160808,on,2128,319
bus,20160808,on,2204,5699
bus,20160808,on,2205,468
bus,20160808,on,2057,557
bus,20160808,on,2207,1792
bus,20160808,on,2208,1148
bus,20160808,on,2209,882
bus,20160808,on,2563,45
bus,20160808,on,2565,1457
bus,20160808,on,2564,1109
bus,20160808,on,2567,1319
bus,20160808,on,2566,1656
bus,20160808,on,2118,2545
bus,20160808,on,2119,196
bus,20160808,on,2263,1394
bus,20160808,on,2110,1465
bus,20160808,on,2111,3313
bus,20160808,on,2112,6011
bus,20160808,on,2113,13810
bus,20160808,on,2114,2445
bus,20160808,on,2115,1505
bus,20160808,on,2116,1312
bus,20160808,on,2117,1903
bus,20160808,on,2330,869
bus,20160808,on,2773,147
bus,20160808,on,2264,492
bus,20160808,on,2752,68
bus,20160808,on,2122,5692
bus,20160808,on,2229,974
bus,20160808,on,2334,129
bus,20160808,on,2335,391
bus,20160808,on,2213,973
bus,20160808,on,2212,1250
bus,20160808,on,2211,2470
bus,20160808,on,2210,2177
bus,20160808,on,2217,3040
bus,20160808,on,2216,4501
bus,20160808,on,2214,837
bus,20160808,on,2158,738
bus,20160808,on,2219,825
bus,20160808,on,2218,339
bus,20160808,on,2265,309
bus,20160808,on,2220,8349
bus,20160808,on,2150,26512
bus,20160808,on,2024,3379
bus,20160808,on,2025,823
bus,20160808,on,2026,12010
bus,20160808,on,2027,1829
bus,20160808,on,2020,4985
bus,20160808,on,2021,7350
bus,20160808,on,2022,21097
bus,20160808,on,2023,1264
bus,20160808,on,2103,2109
bus,20160808,on,2102,711
bus,20160808,on,2101,2248
bus,20160808,on,2100,7628
bus,20160808,on,2028,1084
bus,20160808,on,2029,2102
bus,20160808,on,2105,70
bus,20160808,on,2104,88
bus,20160808,on,2232,2212
bus,20160808,on,2750,4780
bus,20160808,on,2151,3466
bus,20160808,on,2234,2520
bus,20160808,on,2519,894
bus,20160808,on,2570,1151
bus,20160808,on,2528,1112
bus,20160808,on,2758,122
bus,20160808,on,2136,762
bus,20160808,on,2137,1987
bus,20160808,on,2134,7129
bus,20160808,on,2135,7059
bus,20160808,on,2132,749
bus,20160808,on,2133,1331
bus,20160808,on,2130,235
bus,20160808,on,2131,2863
bus,20160808,on,2226,544
bus,20160808,on,2227,232
bus,20160808,on,2224,787
bus,20160808,on,2225,222
bus,20160808,on,2222,958
bus,20160808,on,2223,560
bus,20160808,on,2138,1876
bus,20160808,on,2221,1366
bus,20160808,on,2037,7701
bus,20160808,on,2036,4388
bus,20160808,on,2035,13536
bus,20160808,on,2034,6426
bus,20160808,on,2033,15786
bus,20160808,on,2032,8766
bus,20160808,on,2031,20702
bus,20160808,on,2030,1762
bus,20160808,on,2749,505
bus,20160808,on,2506,479
bus,20160808,on,2505,358
bus,20160808,on,2251,1111
bus,20160808,on,2039,4624
bus,20160808,on,2038,3914
bus,20160808,on,2756,680
bus,20160808,on,2759,886
bus,20160808,on,2206,1542
bus,20160808,on,2518,1708
bus,20160808,on,2558,359
bus,20160808,on,2250,7664
bus,20160808,on,2530,1798
bus,20160808,on,2780,1016
bus,20160808,on,2121,3770
bus,20160808,on,2120,2576
bus,20160808,on,2088,9524
bus,20160808,on,2089,8481
bus,20160808,on,2125,3836
bus,20160808,on,2228,1037
bus,20160808,on,2127,2346
bus,20160808,on,2126,2795
bus,20160808,on,2082,204
bus,20160808,on,2083,60
bus,20160808,on,2233,1086
bus,20160808,on,2081,287
bus,20160808,on,2086,2737
bus,20160808,on,2087,2546
bus,20160808,on,2084,671
bus,20160808,on,2085,1556
bus,20160808,on,2000,145770
bus,20160808,on,2007,7027
bus,20160808,on,2533,170
bus,20160808,on,2008,4145
bus,20160808,on,2009,3158
bus,20160808,on,2763,1748
bus,20160808,on,2754,106
bus,20160808,off,2095,4241
bus,20160808,off,2094,546
bus,20160808,off,2097,1873
bus,20160808,off,2096,1398
bus,20160808,off,2090,3443
bus,20160808,off,2093,4485
bus,20160808,off,2092,1249
bus,20160808,off,2099,6614
bus,20160808,off,2323,1611
bus,20160808,off,2322,493
bus,20160808,off,2321,566
bus,20160808,off,2320,1520
bus,20160808,off,2327,205
bus,20160808,off,2326,96
bus,20160808,off,2325,937
bus,20160808,off,2324,968
bus,20160808,off,2230,809
bus,20160808,off,2529,1908
bus,20160808,off,2170,11356
bus,20160808,off,2154,6736
bus,20160808,off,2155,6131
bus,20160808,off,2156,275
bus,20160808,off,2157,55
bus,20160808,off,2019,2082
bus,20160808,off,2018,5130
bus,20160808,off,2152,1195
bus,20160808,off,2153,8411
bus,20160808,off,2015,3745
bus,20160808,off,2745,697
bus,20160808,off,2017,6221
bus,20160808,off,2016,3407
bus,20160808,off,2011,2001
bus,20160808,off,2010,22927
bus,20160808,off,2308,1088
bus,20160808,off,2767,1365
bus,20160808,off,2747,1655
bus,20160808,off,2525,795
bus,20160808,off,2508,601
bus,20160808,off,2262,312
bus,20160808,off,2760,2561
bus,20160808,off,2106,782
bus,20160808,off,2260,1087
bus,20160808,off,2515,559
bus,20160808,off,2748,111
bus,20160808,off,2261,3627
bus,20160808,off,2179,86
bus,20160808,off,2761,1726
bus,20160808,off,2318,704
bus,20160808,off,2319,208
bus,20160808,off,2316,204
bus,20160808,off,2317,566
bus,20160808,off,2315,364
bus,20160808,off,2267,46
bus,20160808,off,2068,3495
bus,20160808,off,2069,1158
bus,20160808,off,2145,6765
bus,20160808,off,2144,1954
bus,20160808,off,-1,62721
bus,20160808,off,2142,2893
bus,20160808,off,2141,3709
bus,20160808,off,2140,951
bus,20160808,off,2060,11474
bus,20160808,off,2061,596
bus,20160808,off,2062,1549
bus,20160808,off,2063,1137
bus,20160808,off,2064,844
bus,20160808,off,2065,9022
bus,20160808,off,2066,7125
bus,20160808,off,2067,8333
bus,20160808,off,2778,97
bus,20160808,off,2526,1148
bus,20160808,off,2770,6845
bus,20160808,off,2557,138
bus,20160808,off,2774,627
bus,20160808,off,2782,183
bus,20160808,off,2776,192
bus,20160808,off,2777,1468
bus,20160808,off,2766,1297
bus,20160808,off,2768,3485
bus,20160808,off,2231,107
bus,20160808,off,2753,276
bus,20160808,off,2517,675
bus,20160808,off,2785,100
bus,20160808,off,2147,3875
bus,20160808,off,2527,1266
bus,20160808,off,2195,603
bus,20160808,off,2500,4889
bus,20160808,off,2783,86
bus,20160808,off,2146,1178
bus,20160808,off,2300,1326
bus,20160808,off,2303,714
bus,20160808,off,2302,982
bus,20160808,off,2305,771
bus,20160808,off,2304,1083
bus,20160808,off,2307,111
bus,20160808,off,2306,94
bus,20160808,off,2173,646
bus,20160808,off,2079,285
bus,20160808,off,2108,113
bus,20160808,off,2176,4183
bus,20160808,off,2177,908
bus,20160808,off,2174,77
bus,20160808,off,2762,401
bus,20160808,off,2073,901
bus,20160808,off,2072,1562
bus,20160808,off,2071,731
bus,20160808,off,2070,873
bus,20160808,off,2077,3363
bus,20160808,off,2076,1317
bus,20160808,off,2075,1972
bus,20160808,off,2074,2272
bus,20160808,off,2289,1101
bus,20160808,off,2769,376
bus,20160808,off,2283,877
bus,20160808,off,2259,2686
bus,20160808,off,2559,238
bus,20160808,off,2280,1047
bus,20160808,off,2281,336
bus,20160808,off,2282,442
bus,20160808,off,2258,202
bus,20160808,off,2284,750
bus,20160808,off,2285,966
bus,20160808,off,2286,142
bus,20160808,off,2287,1236
bus,20160808,off,2257,1522
bus,20160808,off,2203,1510
bus,20160808,off,2765,353
bus,20160808,off,2256,2160
bus,20160808,off,2171,1070
bus,20160808,off,2516,337
bus,20160808,off,2046,3658
bus,20160808,off,2047,4161
bus,20160808,off,2044,881
bus,20160808,off,2045,993
bus,20160808,off,2042,7682
bus,20160808,off,2043,333
bus,20160808,off,2040,5351
bus,20160808,off,2041,2959
bus,20160808,off,2107,749
bus,20160808,off,2278,73
bus,20160808,off,2048,1627
bus,20160808,off,2049,1823
bus,20160808,off,2168,2977
bus,20160808,off,2166,2813
bus,20160808,off,2165,4854
bus,20160808,off,2164,2129
bus,20160808,off,2167,850
bus,20160808,off,2148,13076
bus,20160808,off,2159,225
bus,20160808,off,2160,3306
bus,20160808,off,2163,479
bus,20160808,off,2162,1090
bus,20160808,off,2143,153
bus,20160808,off,2299,1038
bus,20160808,off,2298,700
bus,20160808,off,2779,158
bus,20160808,off,2293,40
bus,20160808,off,2292,848
bus,20160808,off,2291,270
bus,20160808,off,2290,2097
bus,20160808,off,2297,180
bus,20160808,off,2296,210
bus,20160808,off,2295,208
bus,20160808,off,2294,54
bus,20160808,off,2190,1326
bus,20160808,off,2191,331
bus,20160808,off,2192,740
bus,20160808,off,2193,1185
bus,20160808,off,2194,3704
bus,20160808,off,2161,924
bus,20160808,off,2196,1607
bus,20160808,off,2197,545
bus,20160808,off,2198,315
bus,20160808,off,2199,860
bus,20160808,off,2560,6849
bus,20160808,off,2502,1219
bus,20160808,off,2200,8117
bus,20160808,off,2050,10890
bus,20160808,off,2128,368
bus,20160808,off,2204,5770
bus,20160808,off,2205,477
bus,20160808,off,2057,586
bus,20160808,off,2207,1707
bus,20160808,off,2208,1064
bus,20160808,off,2209,775
bus,20160808,off,2565,1304
bus,20160808,off,2564,1108
bus,20160808,off,2567,1253
bus,20160808,off,2566,1483
bus,20160808,off,2118,2285
bus,20160808,off,2119,200
bus,20160808,off,2263,1286
bus,20160808,off,2110,1261
bus,20160808,off,2111,3141
bus,20160808,off,2112,5863
bus,20160808,off,2113,12995
bus,20160808,off,2114,2144
bus,20160808,off,2115,1397
bus,20160808,off,2116,1560
bus,20160808,off,2117,1538
bus,20160808,off,2330,819
bus,20160808,off,2773,168
bus,20160808,off,2264,446
bus,20160808,off,2752,46
bus,20160808,off,2122,5654
bus,20160808,off,2229,963
bus,20160808,off,2334,57
bus,20160808,off,2335,322
bus,20160808,off,2213,782
bus,20160808,off,2212,1246
bus,20160808,off,2211,2188
bus,20160808,off,2210,2071
bus,20160808,off,2217,3009
bus,20160808,off,2216,4200
bus,20160808,off,2214,765
bus,20160808,off,2158,609
bus,20160808,off,2219,735
bus,20160808,off,2218,233
bus,20160808,off,2265,293
bus,20160808,off,2220,7276
bus,20160808,off,2150,23286
bus,20160808,off,2024,2963
bus,20160808,off,2025,1457
bus,20160808,off,2026,11451
bus,20160808,off,2027,2057
bus,20160808,off,2020,4529
bus,20160808,off,2021,6390
bus,20160808,off,2022,20253
bus,20160808,off,2023,1516
bus,20160808,off,2103,1827
bus,20160808,off,2102,462
bus,20160808,off,2101,2121
bus,20160808,off,2100,6928
bus,20160808,off,2028,701
bus,20160808,off,2029,2023
bus,20160808,off,2105,72
bus,20160808,off,2104,80
bus,20160808,off,2232,1789
bus,20160808,off,2750,4399
bus,20160808,off,2151,3440
bus,20160808,off,2234,1988
bus,20160808,off,2519,1185
bus,20160808,off,2570,882
bus,20160808,off,2528,1065
bus,20160808,off,2758,81
bus,20160808,off,2136,1645
bus,20160808,off,2137,1946
bus,20160808,off,2134,6067
